0,84,229
0,199,241
0,100,126
0,109,25
1,248,20
2,212,86
3,175,92
0,237,54
0,181,231
1,0,189
2,175,163
3,81,132
4,1,73
5,172,230
6,91,116
7,102,244
8,32,246
9,107,30
10,195,11
11,104,71
12,199,10
13,204,234
14,84,105
15,129,215
16,36,72
17,211,207
18,133,233
19,111,101
20,49,102
21,149,157
22,244,142
23,247,51
24,71,110
25,189,115
26,173,113
27,142,194
28,19,197
29,179,212
30,114,120
31,231,207
32,63,178
33,152,248
34,48,147
35,164,74
36,172,117
37,5,207
38,48,99
39,255,113
40,247,42
41,158,206
42,149,87
43,123,236
44,0,116
45,83,235
46,123,98
47,221,55
48,131,101
49,233,129
50,56,186
51,122,47
52,102,221
53,71,219
54,144,184
55,193,154
56,19,1
57,71,30
58,159,180
59,198,7
60,41,133
61,235,226
62,89,157
63,117,131
64,217,73
65,93,6
66,114,128
67,226,99
68,131,158
69,153,34
70,34,4
71,248,91
72,97,107
73,222,184
74,123,10
75,5,70
76,243,61
77,157,2
78,49,87
79,81,114
80,229,232
81,253,150
82,244,30
83,67,186
84,239,237
85,101,140
86,219,117
87,57,186
88,157,123
89,59,211
90,4,243
91,64,82
92,16,155
93,60,250
94,126,108
95,61,1
96,170,144
97,115,86
98,22,117
99,103,229
100,34,98
101,175,3
102,203,148
103,38,66
104,89,238
105,209,87
106,36,141
107,176,178
108,89,155
109,11,64
110,71,63
111,86,115
112,105,54
113,53,94
114,149,103
115,140,238
116,139,96
117,221,128
118,200,26
119,49,178
120,100,218
121,17,193
122,214,236
123,77,249
124,98,28
125,16,71
126,154,49
127,174,166
128,9,8
129,58,109
130,210,134
131,60,150
132,110,164
133,87,196
134,158,35
135,228,189
136,83,182
137,165,215
138,126,94
139,56,55
140,248,167
141,130,251
142,7,112
143,139,156
144,237,32
145,117,208
146,45,51
147,250,33
148,121,142
149,17,70
150,79,234
151,159,106
152,116,237
153,145,81
154,103,88
155,162,61
156,36,31
157,64,156
158,217,212
159,226,174
160,3,156
161,134,18
162,57,106
163,218,153
164,220,93
165,58,160
166,190,253
167,192,155
168,28,187
169,86,155
170,249,31
171,225,12
172,65,200
173,170,138
174,212,228
175,212,117
176,168,10
177,50,175
178,101,229
179,73,197
180,185,174
181,111,203
182,6,88
183,192,39
184,87,123
185,222,145
186,182,74
187,182,76
188,152,153
189,194,214
190,202,117
191,4,252
192,63,45
193,136,164
194,162,112
195,126,51
196,111,4
197,86,121
198,75,64
199,99,41
200,5,215
201,117,184
202,17,214
203,69,149
204,214,185
205,80,199
206,37,202
207,36,108
208,150,20
209,215,113
210,28,231
211,48,196
212,88,48
213,194,192
214,68,184
215,184,128
216,44,189
217,185,189
218,63,215
219,161,219
220,39,39
221,155,164
222,130,243
223,242,253
224,60,191
225,115,151
226,80,36
227,177,11
228,137,98
229,106,236
230,8,112
231,178,193
232,74,15
233,80,238
234,92,254
235,239,31
236,130,28
237,58,221
238,116,201
239,149,117
240,181,89
241,13,18
242,233,247
243,205,142
244,56,24
245,178,12
246,175,206
247,207,88
248,224,194
249,47,243
250,35,193
251,211,254
252,89,249
253,108,232
254,192,52
255,227,191
256,15,188
257,156,128
258,74,224
259,48,226
260,110,95
261,216,120
262,144,209
263,174,200
264,246,73
265,249,208
266,110,179
267,200,109
268,181,228
269,45,1
270,118,208
271,57,170
272,21,157
273,10,61
274,19,250
275,55,12
276,240,205
277,181,140
278,207,19
279,134,212
280,139,86
281,152,194
282,112,131
283,182,246
284,7,39
285,237,189
286,101,172
287,213,99
288,244,218
289,86,246
290,82,205
291,211,162
292,82,79
293,239,140
294,170,235
295,166,194
296,9,78
297,15,249
298,85,44
299,231,219
300,176,55
301,248,175
302,250,4
303,107,218
304,138,90
305,57,71
306,48,42
307,91,33
308,99,9
309,175,39
310,116,13
311,243,21
312,154,202
313,99,95
314,132,205
315,12,156
316,76,60
317,200,234
318,35,224
319,31,118
320,241,214
321,205,129
322,197,118
323,61,57
324,207,124
325,166,33
326,169,54
327,194,249
328,174,232
329,127,176
330,190,131
331,81,1
332,78,147
333,196,136
334,58,133
335,39,231
336,81,182
337,131,148
338,112,190
339,93,112
340,97,141
341,202,131
342,161,68
343,247,47
344,175,84
345,57,83
346,208,65
347,177,16
348,73,92
349,147,58
350,91,35
351,85,196
352,233,118
353,46,40
354,102,66
355,210,143
356,107,227
357,191,91
358,27,153
359,23,151
360,163,77
361,50,63
362,120,129
363,26,19
364,203,244
365,156,172
366,30,124
367,52,2
368,215,139
369,171,143
370,187,77
371,129,110
372,40,231
373,114,40
374,69,145
375,111,209
376,47,174
377,92,164
378,178,97
379,129,219
380,85,30
381,111,204
382,22,84
383,6,206
384,8,201
385,203,9
386,216,194
387,130,177
388,98,15
389,221,65
390,96,145
391,55,220
392,11,145
393,157,47
394,60,101
395,151,122
396,84,20
397,207,97
398,224,11
399,64,18
400,110,225
401,60,172
402,168,120
403,158,65
404,49,34
405,179,105
406,130,67
407,64,90
408,204,82
409,196,184
410,37,123
411,59,250
412,64,158
413,135,4
414,75,188
415,36,12
416,138,139
417,127,82
418,134,156
419,152,201
420,202,207
421,165,67
422,219,129
423,154,17
424,117,7
425,131,209
426,147,115
427,20,1
428,62,232
429,167,254
430,173,76
431,127,229
432,5,49
433,21,214
434,121,184
435,17,31
436,100,96
437,50,48
438,194,6
439,72,18
440,243,153
441,203,118
442,109,9
443,80,130
444,149,242
445,171,151
446,56,23
447,143,81
448,37,101
449,64,5
450,46,238
451,12,128
452,215,50
453,85,33
454,141,254
455,138,145
456,248,233
457,171,7
458,252,53
459,229,175
460,72,254
461,185,61
462,138,60
463,25,8
464,213,125
465,210,241
466,47,98
467,34,77
468,227,135
469,208,246
470,213,25
471,122,91
472,229,157
473,41,44
474,240,155
475,104,110
476,116,219
477,141,153
478,94,214
479,178,162
480,211,216
481,243,222
482,24,157
483,72,204
484,10,98
485,6,126
486,69,212
487,244,119
488,234,235
489,81,1
490,2,230
491,74,37
492,133,140
493,197,7
494,39,165
495,161,179
496,121,6
497,77,201
498,61,128
499,171,114
500,14,143
501,117,125
502,10,156
503,192,58
504,20,243
505,249,66
506,85,76
507,24,51
508,65,64
509,127,53
510,98,166
511,63,84
512,58,1
513,63,245
514,241,24
515,174,63
516,124,200
517,199,208
518,129,26
519,168,68
520,223,80
521,199,172
522,228,166
523,173,139
524,124,9
525,68,168
526,35,115
527,131,254
528,47,118
529,208,136
530,36,62
531,230,210
532,212,13
533,120,210
534,95,121
535,24,218
536,90,43
537,189,5
538,123,109
539,225,137
540,164,126
541,183,151
542,196,71
543,123,214
544,206,132
545,242,177
546,230,15
547,73,55
548,240,26
549,252,173
550,179,52
551,179,69
552,203,199
553,194,232
554,128,172
555,206,69
556,133,118
557,50,226
558,135,93
559,50,1
560,157,68
561,240,187
562,229,24
563,156,182
564,22,45
565,146,42
566,130,204
567,77,231
568,12,51
569,32,236
570,21,6
571,126,246
572,243,33
573,86,111
574,152,88
575,28,159
576,213,111
577,210,162
578,0,108
579,238,56
580,79,151
581,53,66
582,193,17
583,37,42
584,15,6
585,164,8
586,156,152
587,113,146
588,170,175
589,178,153
590,113,8
591,117,98
592,78,195
593,83,7
594,255,218
595,242,222
596,11,208
597,181,193
598,135,168
599,98,219
600,12,101
601,193,1
602,125,42
603,41,96
604,51,53
605,149,233
606,17,205
607,15,222
608,240,190
609,91,52
610,156,210
611,207,155
612,174,142
613,24,68
614,118,254
615,157,79
616,28,209
617,9,17
618,73,4
619,118,219
620,79,48
621,246,119
622,161,198
623,63,22
624,246,125
625,79,115
626,247,236
627,166,35
628,96,189
629,9,180
630,72,71
631,46,28
632,242,230
633,237,61
634,114,21
635,110,117
636,37,15
637,63,25
638,205,57
639,210,155
640,102,249
641,56,182
642,18,134
643,251,244
644,45,202
645,142,183
0,104,6
1,104,172
2,178,98
3,85,66
4,246,131
5,0,147
6,37,174
7,50,64
8,17,28
9,77,239
10,206,186
11,204,81
12,29,179
13,164,207
14,10,166
15,4,49
16,129,54
17,202,224
18,209,65
19,29,121
20,147,225
21,245,61
22,63,192
23,194,68
24,44,135
25,167,123
26,11,2
27,14,221
28,232,206
29,117,66
30,104,151
31,0,30
32,184,176
33,216,131
34,204,139
35,245,155
36,170,146
37,168,17
38,175,39
39,223,204
40,97,63
41,251,252
42,46,230
43,30,248
44,21,230
45,169,92
46,206,39
47,54,18
48,181,108
49,135,222
50,145,210
51,127,46
52,160,242
53,131,83
54,36,195
55,195,55
56,129,134
57,204,146
58,202,54
59,159,99
60,101,232
61,194,165
62,146,43
63,17,135
64,87,115
65,197,234
66,125,34
67,59,79
68,120,7
69,73,85
70,193,201
71,13,164
72,54,142
73,245,123
74,154,149
75,21,87
76,229,51
77,83,7
78,155,172
79,78,210
80,95,219
81,168,58
82,32,104
83,31,2
84,180,124
85,188,60
86,87,211
87,94,234
88,232,251
89,174,123
90,50,173
91,68,248
92,208,136
93,112,24
94,130,231
95,29,143
96,94,129
97,91,248
98,80,101
99,52,150
100,17,193
101,72,58
102,72,97
103,71,163
104,163,10
105,39,180
106,253,59
107,1,34
108,48,151
109,165,178
110,75,101
111,147,137
112,122,181
113,116,31
114,141,70
115,3,48
116,27,4
117,76,76
118,122,234
119,63,25
120,174,180
121,46,159
122,23,97
123,128,48
124,77,195
125,65,7
126,57,44
127,241,174
128,236,195
129,116,219
130,213,203
131,175,199
132,205,35
133,188,116
134,25,178
135,143,64
136,19,215
137,187,76
138,10,97
139,10,28
140,18,3
141,14,97
142,252,79
143,148,40
144,184,218
145,8,32
146,64,66
147,239,137
148,170,227
149,251,81
150,128,84
151,55,71
152,253,85
153,99,47
154,108,133
155,194,141
156,158,14
157,80,228
158,175,102
159,71,202
160,14,36
161,159,112
162,122,47
163,236,95
164,121,137
165,41,14
166,250,0
167,17,225
168,130,151
169,220,175
170,29,84
171,149,63
172,19,239
173,157,245
174,92,45
175,161,86
176,158,100
177,164,60
178,255,10
179,79,6
180,42,0
181,135,194
182,122,194
183,180,175
184,246,71
185,193,143
186,32,175
187,154,125
188,154,26
189,5,242
190,14,70
191,35,231
192,177,195
193,24,223
194,186,139
195,47,78
196,35,180
197,171,240
198,92,148
199,221,107
200,24,53
201,0,159
202,81,1
203,183,60
204,117,64
205,115,134
206,156,255
207,141,18
208,74,207
209,223,24
210,172,81
211,53,126
212,191,131
213,242,201
214,99,40
215,176,207
216,50,50
217,17,251
218,83,216
219,79,103
220,207,28
221,233,225
222,248,125
223,142,242
224,20,30
225,199,72
226,120,200
227,226,209
228,145,233
229,67,97
230,98,68
231,161,248
232,225,126
233,132,79
234,252,232
235,94,127
236,0,227
237,40,83
238,157,7
239,161,127
240,228,57
241,211,133
242,119,53
243,121,166
244,155,56
245,32,108
246,245,160
247,53,123
248,223,250
249,216,47
250,195,210
251,81,39
252,150,117
253,157,121
254,85,250
255,118,249
256,227,74
257,213,194
258,179,224
259,71,106
260,194,45
261,188,9
262,147,200
263,252,179
264,53,73
265,23,188
266,171,44
267,185,111
268,72,157
269,125,165
270,67,102
271,134,89
272,148,225
273,61,142
274,6,255
275,73,187
276,41,191
277,170,154
278,15,71
279,181,232
280,81,106
281,236,36
282,161,170
283,64,196
284,250,130
285,133,62
286,130,205
287,218,156
288,69,130
289,91,143
290,84,116
291,127,16
292,141,57
293,121,29
294,159,99
295,246,76
296,74,226
297,88,60
298,176,147
299,121,211
300,22,45
301,215,102
302,108,217
303,36,136
304,79,20
305,102,46
306,12,247
307,12,69
308,214,76
309,44,249
310,50,21
311,47,189
312,203,70
313,177,250
314,10,240
315,61,59
316,192,110
317,134,20
318,18,23
319,159,130
320,152,228
321,53,230
322,87,93
323,6,64
324,162,53
325,194,22
326,224,110
327,80,189
328,90,75
329,56,249
330,40,169
331,98,6
332,171,5
333,247,1
334,233,85
335,93,7
336,121,182
337,205,6
338,137,147
339,168,79
340,176,189
341,242,241
342,11,128
343,103,131
344,208,151
345,137,217
346,253,238
347,0,126
348,12,159
349,104,180
350,143,157
351,64,90
352,5,235
353,107,131
354,104,175
355,63,243
356,168,180
357,150,46
358,182,226
359,103,121
360,72,121
361,48,239
362,96,180
363,5,80
364,88,17
365,30,41
366,199,122
367,137,0
368,19,0
369,62,232
370,153,213
371,29,118
372,176,82
373,67,13
374,57,59
375,233,204
376,208,12
377,104,55
378,101,131
379,198,193
380,115,83
381,141,161
382,155,64
383,158,45
384,247,142
385,89,127
386,193,235
387,225,128
388,112,74
389,126,81
390,204,46
391,106,139
392,169,31
393,204,252
394,119,245
395,93,232
396,128,230
397,182,230
398,82,238
399,77,49
400,193,119
401,25,172
402,232,208
403,54,56
404,137,26
405,138,16
406,158,224
407,185,220
408,1,25
409,45,130
410,183,140
411,76,41
412,230,17
413,247,179
414,247,65
415,152,142
416,236,91
417,110,250
418,215,93
419,220,48
420,223,221
421,131,94
422,246,43
423,198,187
424,60,229
425,160,205
426,174,9
427,195,97
428,75,102
429,13,246
430,80,187
431,160,2
432,148,143
433,236,9
434,52,242
435,33,24
436,145,107
437,93,95
438,36,77
439,248,126
440,63,27
441,141,208
442,16,20
443,96,247
444,245,0
445,180,170
446,157,115
447,164,73
448,143,28
449,218,61
450,107,149
451,223,68
452,91,241
453,237,180
454,89,60
455,209,183
456,21,211
457,89,52
458,174,120
459,221,1
460,43,145
461,113,14
462,180,120
463,165,26
464,100,133
465,109,250
466,45,67
467,75,224
468,219,201
469,40,58
470,3,112
471,132,173
472,252,204
473,151,215
474,209,198
475,62,57
476,188,249
477,10,29
478,130,178
479,137,137
480,187,77
481,138,28
482,172,159
483,47,143
484,198,10
485,200,51
486,242,42
487,173,70
488,44,208
489,121,145
490,80,81
491,226,177
492,193,126
493,169,138
494,139,82
495,56,49
496,230,24
497,172,107
498,230,234
499,179,140
500,177,121
501,68,46
502,32,73
503,36,151
504,5,83
505,68,82
506,190,218
507,144,191
508,33,2
509,243,231
510,123,88
511,152,97
512,142,100
513,246,31
514,85,159
515,253,56
516,111,148
517,216,251
518,80,136
519,64,79
520,84,78
521,30,61
522,56,183
523,26,43
524,125,130
525,254,41
526,114,58
527,121,87
528,57,87
529,129,208
530,101,198
531,38,77
532,203,189
533,123,123
534,7,211
535,156,77
536,158,26
537,39,119
538,108,22
539,119,183
540,22,176
541,213,91
542,19,118
543,65,157
544,203,180
545,176,147
546,235,248
547,179,184
548,110,239
549,18,93
550,246,42
551,70,117
552,224,232
553,230,225
554,34,31
555,78,70
556,11,101
557,199,171
558,112,128
559,111,142
560,212,195
561,72,98
562,37,97
563,159,250
564,150,159
565,227,22
566,73,219
567,112,138
568,107,71
569,113,176
570,159,247
571,201,90
572,2,19
573,138,95
574,136,109
575,182,51
576,65,209
577,115,33
578,27,236
579,205,37
580,88,229
581,70,31
582,75,166
583,12,203
584,37,138
585,177,47
586,145,224
587,91,196
588,154,242
589,19,27
590,168,66
591,38,107
592,147,121
593,210,129
594,164,46
595,157,188
596,46,80
597,194,227
598,165,101
599,108,67
600,221,128
601,240,181
602,150,56
603,158,130
604,218,75
605,61,131
606,118,111
607,4,143
608,159,12
609,140,32
610,235,37
611,39,121
612,239,96
613,195,105
614,100,28
615,223,239
616,235,4
617,5,101
618,192,16
619,81,74
620,102,231
621,172,226
622,112,182
623,171,159
624,37,139
625,139,227
626,128,241
627,40,231
628,56,164
629,160,173
630,10,209
631,12,142
632,170,25
633,30,139
634,4,53
635,157,110
636,154,99
637,47,233
638,83,211
639,241,45
640,176,69
641,91,187
642,130,6
643,165,151
644,39,150
645,236,87
646,44,90
647,56,140
648,99,46
649,50,122
650,15,33
651,90,46
652,96,10
653,60,46
654,208,168
655,162,24
656,55,92
657,216,77
658,247,125
659,251,168
660,195,54
661,112,32
662,72,34
663,10,133
664,32,95
665,211,41
666,224,111
667,6,205
668,85,114
669,108,244
670,114,29
671,211,105
672,27,149
673,174,32
674,209,155
675,103,17
676,61,113
677,112,170
678,37,82
679,130,60
680,146,146
681,191,53
682,255,199
683,56,32
684,152,153
685,15,124
686,63,225
687,8,172
688,154,5
689,235,120
690,138,243
691,200,165
692,69,207
693,73,48
694,215,7
695,18,144
696,179,199
697,131,72
698,234,163
699,74,165
700,169,138
701,25,241
702,156,8
703,21,184
704,203,78
705,214,193
706,219,20
707,59,184
708,183,50
709,144,242
710,132,160
711,68,254
712,71,188
713,212,105
714,87,52
715,149,116
716,56,132
717,126,77
718,145,244
719,183,28
720,12,50
721,74,41
722,200,0
723,230,57
724,189,171
725,246,129
726,188,137
727,134,226
728,48,219
729,176,76
730,175,253
731,35,128
732,200,36
733,254,122
734,152,71
735,202,1
736,88,10
737,51,187
738,172,166
739,191,102
740,164,112
741,254,73
742,219,11
743,137,225
744,99,190
745,179,237
746,66,207
747,201,101
748,126,170
749,253,0
750,8,5
751,186,227
752,155,189
753,173,52
754,221,86
755,181,81
756,202,64
757,48,187
758,56,159
759,182,96
760,177,99
761,249,88
762,130,104
763,140,124
764,254,120
765,38,64
766,248,86
767,3,65
768,199,82
769,158,46
770,146,119
771,108,182
772,41,72
773,98,81
774,67,153
775,205,98
776,34,28
777,51,90
778,184,225
779,214,53
780,173,24
781,118,136
782,255,95
783,205,24
784,96,227
785,255,72
786,124,180
787,12,217
788,130,18
789,121,54
790,31,143
791,109,202
792,149,19
793,54,168
794,215,27
795,230,177
796,13,196
797,68,236
798,183,22
799,203,135
800,191,158
801,188,173
802,128,42
803,72,191
804,160,8
805,223,142
806,83,247
807,97,198
808,244,57
809,81,186
810,210,190
811,196,180
812,10,192
813,112,58
814,92,60
815,234,183
816,215,50
817,121,193
818,131,80
819,168,216
820,36,223
821,88,111
822,84,199
823,236,175
824,82,197
825,76,55
826,51,154
827,248,129
828,159,23
829,140,53
830,103,210
831,233,59
832,197,44
833,213,114
834,128,222
835,35,223
836,172,112
837,183,255
838,215,213
839,223,153
840,38,100
841,79,73
842,14,84
843,184,254
844,73,205
845,120,238
846,49,12
847,105,49
848,238,228
849,128,22
850,122,205
851,236,25
852,98,89
853,115,118
854,17,74
855,80,212
856,174,85
857,119,43
858,250,143
859,110,244
860,37,0
861,4,46
862,31,172
863,93,137
864,6,226
865,117,113
866,122,98
867,67,128
868,160,80
869,247,33
870,175,171
871,32,110
872,2,70
873,111,19
874,118,153
875,55,125
876,244,82
877,51,105
878,154,126
879,65,145
880,220,203
881,30,68
882,251,71
883,208,49
884,129,232
885,236,196
886,204,227
887,57,2
888,104,176
889,88,78
890,241,196
891,42,48
892,212,137
893,47,216
894,81,13
895,243,130
896,243,74
897,249,94
898,79,135
899,78,35
900,66,28
901,196,41
902,95,64
903,79,85
904,118,72
905,17,19
906,217,95
907,158,145
908,185,152
909,230,219
910,251,233
911,102,189
912,61,180
913,207,40
914,236,0
915,245,21
916,224,234
917,225,0
918,113,41
919,107,251
920,10,169
921,185,87
922,109,45
923,128,100
924,103,97
925,211,175
926,43,91
927,163,175
928,138,36
929,37,30
930,229,159
931,244,243
932,66,147
933,239,251
934,219,220
935,128,225
936,163,236
937,205,79
938,224,146
939,124,41
940,155,164
941,112,5
942,247,154
943,73,89
944,195,153
945,47,230
946,118,15
947,69,69
948,125,165
949,209,21
950,185,234
951,101,184
952,200,124
953,220,97
954,5,181
955,180,15
956,177,237
957,137,39
958,206,102
959,13,171
960,90,235
961,183,11
962,105,61
963,47,42
964,51,178
965,186,73
