0,38,11
0,228,103
0,138,209
0,83,255
1,237,89
2,243,227
3,239,20
0,214,77
0,197,147
1,195,204
2,48,249
3,131,3
4,199,154
5,29,36
6,177,24
7,247,220
8,1,77
9,54,117
10,217,102
11,5,213
12,36,7
13,102,7
14,81,196
15,116,133
16,79,58
17,0,25
18,194,37
19,251,215
20,226,204
21,217,54
22,156,42
23,38,46
24,125,236
25,181,39
26,80,127
27,228,41
28,152,6
29,247,197
30,15,103
31,96,41
32,96,54
33,52,206
34,24,202
35,229,169
36,173,192
37,192,50
38,178,165
39,71,174
40,46,32
41,49,63
42,45,239
43,162,84
44,168,254
45,127,188
46,190,133
47,109,70
48,3,166
49,102,254
50,146,129
51,112,63
52,109,60
53,191,96
54,78,197
55,13,192
56,5,21
57,183,111
58,250,76
59,228,164
60,168,70
61,172,202
62,111,142
63,198,200
64,51,168
65,16,34
66,16,200
67,23,104
68,57,49
69,219,247
70,58,217
71,58,66
72,100,100
73,32,83
74,237,206
75,2,57
76,152,244
77,38,153
78,35,143
79,242,232
80,155,39
81,23,207
82,39,247
83,218,9
84,160,162
85,216,142
86,192,1
87,81,150
88,64,108
89,159,80
90,66,174
91,111,117
92,107,10
93,125,228
94,156,213
95,246,137
96,50,206
97,28,20
98,69,43
99,252,115
100,92,118
101,40,173
102,93,248
103,216,203
104,120,176
105,97,231
106,163,1
107,20,245
108,166,108
109,224,79
110,150,216
111,116,107
112,29,91
113,113,131
114,207,199
115,247,113
116,217,8
117,167,71
118,3,183
119,212,24
120,142,176
121,231,212
122,192,187
123,139,206
124,34,47
125,247,4
126,91,185
127,206,27
128,164,182
129,76,255
130,157,56
131,189,75
132,71,32
133,171,202
134,229,138
135,110,139
136,182,55
137,118,70
138,10,61
139,254,168
140,252,25
141,17,33
142,48,84
143,247,174
144,237,244
145,63,195
146,178,48
147,141,90
148,40,76
149,244,237
150,44,109
151,152,35
152,200,218
153,50,46
154,135,197
155,246,79
156,43,39
157,61,212
158,20,196
159,239,211
160,127,206
161,40,138
162,131,238
163,40,2
164,16,17
165,235,110
166,222,153
167,105,102
168,191,185
169,230,242
170,198,123
171,75,73
172,162,12
173,172,251
174,242,54
175,251,235
176,41,180
177,194,5
178,203,179
179,79,155
180,169,89
181,180,122
182,51,41
183,19,29
184,236,231
185,104,107
186,10,207
187,214,11
188,91,26
189,217,57
190,145,9
191,217,99
192,136,57
193,158,235
194,111,197
195,45,74
196,170,144
197,143,59
198,25,211
199,203,69
200,32,229
201,244,198
202,218,17
203,212,43
204,49,49
205,247,253
206,218,1
207,176,87
208,62,132
209,4,10
210,93,15
211,35,125
212,185,246
213,80,201
214,166,119
215,250,1
216,146,56
217,155,234
218,161,116
219,35,225
220,149,3
221,130,130
222,233,82
223,146,147
224,225,164
225,57,13
226,123,230
227,217,188
228,219,95
229,49,50
230,110,8
231,131,121
232,120,117
233,23,53
234,19,66
235,121,15
236,75,243
237,31,159
238,148,130
239,180,108
240,111,72
241,22,141
242,143,122
243,226,36
244,114,105
245,8,192
246,163,13
247,94,174
248,85,160
249,91,228
250,216,20
251,2,175
252,46,74
253,163,128
254,190,70
255,1,10
256,65,124
257,133,134
258,62,247
259,198,250
260,42,237
261,218,230
262,197,199
263,24,170
264,227,137
265,19,148
266,228,101
267,180,189
268,93,201
269,88,181
270,5,95
271,31,151
272,202,28
273,245,85
274,206,34
275,50,55
276,183,236
277,241,13
278,138,98
279,18,90
280,109,197
281,177,94
282,144,36
283,158,78
284,105,225
285,8,141
286,59,33
287,60,162
288,132,167
289,80,222
290,243,146
291,90,138
292,225,14
293,139,243
294,131,130
295,102,91
296,93,57
297,244,135
298,172,182
299,230,217
300,66,43
301,41,131
302,94,125
303,41,28
304,129,100
305,210,41
306,1,137
307,49,97
308,87,145
309,212,118
310,33,217
311,13,54
312,206,35
313,70,30
314,90,114
315,225,123
316,44,107
317,56,77
318,203,170
319,118,158
320,215,113
321,83,167
322,14,160
323,158,60
324,91,253
325,208,191
326,135,19
327,46,185
328,207,98
329,237,180
330,203,120
331,47,53
332,90,210
333,157,97
334,75,17
335,103,72
336,155,153
337,237,178
338,157,165
339,38,90
340,113,31
341,237,60
342,143,128
343,237,15
344,156,163
345,87,109
346,139,172
347,213,166
348,185,179
349,7,109
350,125,16
351,104,38
352,193,157
353,80,74
354,251,18
355,41,82
356,165,121
357,131,104
358,230,1
359,119,160
360,5,200
361,5,152
362,163,68
363,160,243
364,69,178
365,254,114
366,245,155
367,75,207
368,43,37
369,12,152
370,69,226
371,91,38
372,164,54
373,204,152
374,220,180
375,154,69
376,122,204
377,54,91
378,132,3
379,54,197
380,213,252
381,31,48
382,25,54
383,75,239
384,159,211
385,235,144
386,180,108
387,71,81
388,10,51
389,161,194
390,102,112
391,28,186
392,129,228
393,198,252
394,228,218
395,86,21
396,161,244
397,190,62
398,68,220
399,169,249
400,152,9
401,222,12
402,55,143
403,253,108
404,10,10
405,240,19
406,107,89
407,198,34
408,77,239
409,116,247
410,79,133
411,189,89
412,142,165
413,17,17
414,232,5
415,239,111
416,129,212
417,98,250
418,10,220
419,112,222
420,127,122
421,25,57
422,153,251
423,195,97
424,232,158
425,144,137
426,237,219
427,231,205
428,199,151
429,159,236
430,204,50
431,55,33
432,227,158
433,191,30
434,6,80
435,65,156
436,207,205
437,230,175
438,201,189
439,106,197
440,241,93
441,217,152
442,185,41
443,41,202
444,198,61
445,20,253
446,93,97
447,92,169
448,190,68
449,167,66
450,196,16
451,245,46
452,198,78
453,92,45
454,127,239
455,50,216
456,221,126
457,15,53
458,90,10
459,18,134
460,59,2
461,119,21
462,103,46
463,85,159
464,180,232
465,77,80
466,112,100
467,244,209
468,50,219
469,5,8
470,221,36
471,148,76
472,236,199
473,148,174
474,169,220
475,106,252
476,6,220
477,32,89
478,57,113
479,186,85
480,141,219
481,92,168
482,187,205
483,230,159
484,5,74
485,241,10
486,41,179
487,62,0
488,88,60
489,208,147
490,143,114
491,11,127
492,100,114
493,37,62
494,148,164
495,94,46
496,152,161
497,13,15
498,97,187
499,24,67
500,176,19
501,53,143
502,6,169
503,107,59
504,137,227
505,50,209
506,89,112
507,180,159
508,27,134
509,68,154
510,88,30
511,151,72
512,101,178
513,152,19
514,48,190
515,133,114
516,82,0
517,207,59
518,62,99
519,153,228
520,115,3
521,111,14
522,102,156
523,217,46
524,212,245
525,159,31
526,239,118
527,164,145
528,138,109
529,221,179
530,66,13
531,65,80
532,127,194
533,21,28
534,91,134
535,49,247
536,109,250
537,37,95
538,97,232
539,191,20
540,20,35
541,60,88
542,53,91
543,157,200
544,187,35
545,152,167
546,135,192
547,50,187
548,216,237
549,12,78
550,16,230
551,38,59
552,126,9
553,80,21
554,116,102
555,227,31
556,216,148
557,180,252
558,28,107
559,84,111
560,188,17
561,253,138
562,114,113
563,119,144
564,82,11
565,127,165
566,123,28
567,249,191
568,236,102
569,216,226
570,131,254
571,130,144
572,200,253
573,9,81
574,187,159
575,218,127
576,147,28
577,109,110
578,17,46
579,71,152
580,175,247
581,227,199
582,212,234
583,166,30
584,161,215
585,87,4
586,73,97
587,218,32
588,229,138
589,71,73
590,52,29
591,169,112
592,19,111
593,194,150
594,59,48
595,147,103
596,244,228
597,118,53
598,172,153
599,174,87
600,35,165
601,34,227
602,219,198
603,28,137
604,114,196
605,25,134
606,237,83
607,242,10
608,77,108
609,182,7
610,134,174
611,94,58
612,100,143
613,139,174
614,120,73
615,55,165
616,73,42
617,123,194
618,188,50
619,17,66
620,171,142
621,85,11
622,73,24
623,128,144
624,97,205
625,46,159
626,107,91
627,4,231
628,240,77
629,191,147
630,243,21
631,165,150
632,48,76
633,95,192
634,227,130
635,50,2
636,128,124
637,174,91
638,87,111
639,13,133
640,69,134
641,95,247
642,195,192
643,138,188
644,98,208
645,184,74
646,227,10
0,183,38
1,19,66
2,160,34
3,239,245
4,41,54
5,8,240
6,242,109
7,86,45
8,219,91
9,35,147
10,159,115
11,75,88
12,33,189
13,6,80
14,242,181
15,121,241
16,53,167
17,92,86
18,220,167
19,43,1
20,194,186
21,113,145
22,167,203
23,247,22
24,116,109
25,138,65
26,120,230
27,69,146
28,75,1
29,199,228
30,233,122
31,129,178
32,158,53
33,16,212
34,0,49
35,3,203
36,254,132
37,45,0
38,107,83
39,57,248
40,21,205
41,52,84
42,78,162
43,96,123
44,197,195
45,164,238
46,132,31
47,93,147
48,74,74
49,2,251
50,255,25
51,241,212
52,243,52
53,159,232
54,187,94
55,216,242
56,102,239
57,249,34
58,53,215
59,57,110
60,180,211
61,113,78
62,247,163
63,44,197
64,117,228
65,183,210
66,128,244
67,81,75
68,183,51
69,219,170
70,239,51
71,36,165
72,173,50
73,227,121
74,60,205
75,127,214
76,225,166
77,138,39
78,58,240
79,106,170
80,224,225
81,128,4
82,57,39
83,19,89
84,24,78
85,195,15
86,27,0
87,246,31
88,65,11
89,105,178
90,192,82
91,50,83
92,233,157
93,93,105
94,210,127
95,33,104
96,173,143
97,144,235
98,71,71
99,94,58
100,185,135
101,22,3
102,129,118
103,36,159
104,63,136
105,81,156
106,182,55
107,216,29
108,24,14
109,184,194
110,148,249
111,40,228
112,120,212
113,135,220
114,158,181
115,98,157
116,25,33
117,1,11
118,50,167
119,98,207
120,32,129
121,127,33
122,56,169
123,230,254
124,133,74
125,123,203
126,128,135
127,91,13
128,140,242
129,218,102
130,82,222
131,10,7
132,167,240
133,207,127
134,12,137
135,135,185
136,29,107
137,42,88
138,35,1
139,129,244
140,79,111
141,213,131
142,45,78
143,25,62
144,193,37
145,126,113
146,43,148
147,160,12
148,229,42
149,199,173
150,222,235
151,5,143
152,126,115
153,23,210
154,196,205
155,174,76
156,189,155
157,238,166
158,22,58
159,65,42
160,228,143
161,188,163
162,202,220
163,202,167
164,217,169
165,191,213
166,11,197
167,251,228
168,167,147
169,111,149
170,243,227
171,17,85
172,185,20
173,132,109
174,191,190
175,163,129
176,63,124
177,101,183
178,100,95
179,26,68
180,10,133
181,8,28
182,226,89
183,227,201
184,143,167
185,217,11
186,28,132
187,100,198
188,104,159
189,246,181
190,166,128
191,59,221
192,68,53
193,134,56
194,255,229
195,14,87
196,249,76
197,251,94
198,210,126
199,255,0
200,135,25
201,241,179
202,4,0
203,39,74
204,237,0
205,207,109
206,231,57
207,179,98
208,208,243
209,144,176
210,216,197
211,233,86
212,228,114
213,232,10
214,134,108
215,37,212
216,243,177
217,10,194
218,247,23
219,198,22
220,133,234
221,233,39
222,138,172
223,45,216
224,22,253
225,248,71
226,141,10
227,218,129
228,51,143
229,86,227
230,22,138
231,232,177
232,11,19
233,143,41
234,213,198
235,32,160
236,250,14
237,40,157
238,132,209
239,183,127
240,194,78
241,92,34
242,161,103
243,32,186
244,2,87
245,62,177
246,54,69
247,100,2
248,172,29
249,139,198
250,80,188
251,231,229
252,122,248
253,204,61
254,199,72
255,157,124
256,109,100
257,191,31
258,30,226
259,183,226
260,60,67
261,42,148
262,255,186
263,80,172
264,44,30
265,131,19
266,99,189
267,75,170
268,196,28
269,3,49
270,94,159
271,159,93
272,13,113
273,250,100
274,197,2
275,68,123
276,58,110
277,190,163
278,155,38
279,112,38
280,87,161
281,48,56
282,189,93
283,223,96
284,19,180
285,121,193
286,40,26
287,190,60
288,123,175
289,209,195
290,42,16
291,202,7
292,17,40
293,134,169
294,126,111
295,119,7
296,74,103
297,220,193
298,241,141
299,233,111
300,65,211
301,138,10
302,237,79
303,22,69
304,32,36
305,125,121
306,60,219
307,191,5
308,75,161
309,252,1
310,74,111
311,76,141
312,20,41
313,11,117
314,123,144
315,69,111
316,26,11
317,115,94
318,123,24
319,221,185
320,185,229
321,136,139
322,118,227
323,72,28
324,3,229
325,65,211
326,21,43
327,166,68
328,200,26
329,78,72
330,83,222
331,85,57
332,77,196
333,50,249
334,2,236
335,126,13
336,73,255
337,87,168
338,211,215
339,82,230
340,107,173
341,249,92
342,143,39
343,219,19
344,9,15
345,148,50
346,233,159
347,80,112
348,51,78
349,232,176
350,110,2
351,27,216
352,224,206
353,232,241
354,35,91
355,181,81
356,122,208
357,172,227
358,16,211
359,113,124
360,58,54
361,207,249
362,122,109
363,89,234
364,81,129
365,179,240
366,232,107
367,234,2
368,179,170
369,221,189
370,55,236
371,229,171
372,18,49
373,228,172
374,224,57
375,190,6
376,210,227
377,234,25
378,26,24
379,62,109
380,220,161
381,247,97
382,15,214
383,237,6
384,32,138
385,213,130
386,252,88
387,190,26
388,129,37
389,213,159
390,63,179
391,50,150
392,18,98
393,77,171
394,189,106
395,119,83
396,43,229
397,123,63
398,17,142
399,234,206
400,21,131
401,174,14
402,97,187
403,193,233
404,151,40
405,239,64
406,230,4
407,143,3
408,73,84
409,154,248
410,213,91
411,37,30
412,204,56
413,29,163
414,194,159
415,14,96
416,189,160
417,255,229
418,162,235
419,165,88
420,3,41
421,58,157
422,228,26
423,48,148
424,130,165
425,182,141
426,106,17
427,10,120
428,180,89
429,41,247
430,254,236
431,79,135
432,242,212
433,88,125
434,60,11
435,64,55
436,174,53
437,122,187
438,10,48
439,100,210
440,22,87
441,20,124
442,204,178
443,113,193
444,158,104
445,157,37
446,154,212
447,71,177
448,6,134
449,153,137
450,126,13
451,225,13
452,203,31
453,126,60
454,166,116
455,132,85
456,59,255
457,149,162
458,129,89
459,177,242
460,49,116
461,29,127
462,131,73
463,131,99
464,224,188
465,195,7
466,171,103
467,132,114
468,16,224
469,2,233
470,236,172
471,48,58
472,99,184
473,224,237
474,95,201
475,74,44
476,132,77
477,149,143
478,196,235
479,171,69
480,183,175
481,146,29
482,109,239
483,198,237
484,205,237
485,124,111
486,180,150
487,248,75
488,148,236
489,151,22
490,219,222
491,30,232
492,93,181
493,82,220
494,249,32
495,211,1
496,178,227
497,38,223
498,237,166
499,48,60
500,216,248
501,12,249
502,48,197
503,51,198
504,115,233
505,222,190
506,243,200
507,163,72
508,221,226
509,193,200
510,48,159
511,87,226
512,45,4
513,22,233
514,227,154
515,196,15
516,161,42
517,121,96
518,238,108
519,195,202
520,164,93
521,202,159
522,224,3
523,36,227
524,96,28
525,196,173
526,187,194
527,128,190
528,60,128
529,209,53
530,22,178
531,52,212
532,145,160
533,24,138
534,96,4
535,170,206
536,209,127
537,99,22
538,123,230
539,46,86
540,99,248
541,69,208
542,14,102
543,246,4
544,154,228
545,97,220
546,233,175
547,60,2
548,25,242
549,110,130
550,78,96
551,223,83
552,150,216
553,237,204
554,231,56
555,24,81
556,217,57
557,3,175
558,145,125
559,199,249
560,131,104
561,119,63
562,88,187
563,79,207
564,166,192
565,137,150
566,24,191
567,102,189
568,94,141
569,116,251
570,153,51
571,20,130
572,247,56
573,202,229
574,22,226
575,118,173
576,210,33
577,13,70
578,207,144
579,37,162
580,90,62
581,166,28
582,192,21
583,124,195
584,97,198
585,208,128
586,103,179
587,147,139
588,67,76
589,194,50
590,182,215
591,224,142
592,132,70
593,52,216
594,231,134
595,165,142
596,208,91
597,76,79
598,157,195
599,51,187
600,221,9
601,104,131
602,105,205
603,81,78
604,245,31
605,59,170
606,245,33
607,182,52
608,26,214
609,148,126
610,183,182
611,157,89
612,159,181
613,247,2
614,232,42
615,5,63
616,6,149
617,158,250
618,161,215
619,23,250
620,227,229
621,63,98
622,131,43
623,180,143
624,89,123
625,110,82
626,246,101
627,172,164
628,60,179
629,145,110
630,175,41
631,207,83
632,8,207
633,231,209
634,89,147
635,146,19
636,190,231
637,143,223
638,151,159
639,168,252
640,45,10
641,11,60
642,19,219
643,85,245
644,50,112
645,44,74
646,16,42
647,145,36
648,125,116
649,102,59
650,205,70
651,39,67
652,251,82
653,255,119
654,22,53
655,164,156
656,89,130
657,92,117
658,246,197
659,156,208
660,206,91
661,217,183
662,66,88
663,41,94
664,157,63
665,65,63
666,251,152
667,178,135
668,133,179
669,121,124
670,95,180
671,240,192
672,136,137
673,163,20
674,41,218
675,116,244
676,238,120
677,152,78
678,221,75
679,60,164
680,105,105
681,163,132
682,233,70
683,164,140
684,144,146
685,101,36
686,15,164
687,186,73
688,106,183
689,43,246
690,113,8
691,40,125
692,157,57
693,159,23
694,195,81
695,68,203
696,253,77
697,17,233
698,195,194
699,75,203
700,169,156
701,231,184
702,172,130
703,96,4
704,211,133
705,14,164
706,55,186
707,23,16
708,223,123
709,123,249
710,164,211
711,108,94
712,187,220
713,50,59
714,201,26
715,119,118
716,43,228
717,121,35
718,18,206
719,6,0
720,134,1
721,94,17
722,190,220
723,36,7
724,145,160
725,182,220
726,135,52
727,199,27
728,235,124
729,227,164
730,239,157
731,28,50
732,27,99
733,144,104
734,29,32
735,166,113
736,66,18
737,40,145
738,32,1
739,148,121
740,225,192
741,123,5
742,185,176
743,52,121
744,179,23
745,205,233
746,110,24
747,40,248
748,168,8
749,234,69
750,56,148
751,255,20
752,163,165
753,210,97
754,139,108
755,57,190
756,187,127
757,3,127
758,232,148
759,76,18
760,245,70
761,64,29
762,163,60
763,3,119
764,5,25
765,201,124
766,21,223
767,128,90
768,18,157
769,123,153
770,208,64
771,235,88
772,244,12
773,90,78
774,170,207
775,153,181
776,51,224
777,143,89
778,39,48
779,9,182
780,86,11
781,251,187
782,60,184
783,203,186
784,55,38
785,97,19
786,130,139
787,198,227
788,45,116
789,112,61
790,162,167
791,226,113
792,82,228
793,122,25
794,185,116
795,73,22
796,73,83
797,163,13
798,58,216
799,22,60
800,230,241
801,158,105
802,128,74
803,143,163
804,88,47
805,119,5
806,59,47
807,205,80
808,3,152
809,112,167
810,48,78
811,91,110
812,106,148
813,218,132
814,202,206
815,41,161
816,153,253
817,101,2
818,207,85
819,243,248
820,39,170
821,22,32
822,22,148
823,118,211
824,107,48
825,213,96
826,30,204
827,13,81
828,194,159
829,55,71
830,175,128
831,201,15
832,43,204
833,179,151
834,137,94
835,195,120
836,228,242
837,47,209
838,29,147
839,155,251
840,229,192
841,36,17
842,168,165
843,28,249
844,79,203
845,103,31
846,224,18
847,150,239
848,62,24
849,119,186
850,122,250
851,146,222
852,9,39
853,44,217
854,181,45
855,142,77
856,147,15
857,224,207
858,105,58
859,234,149
860,148,202
861,117,10
862,2,20
863,113,55
864,220,211
865,222,227
866,131,94
867,77,196
868,106,147
869,143,155
870,8,98
871,11,185
872,210,72
873,43,50
874,3,28
875,248,45
876,242,239
877,48,33
878,108,41
879,44,140
880,4,200
881,226,43
882,73,148
883,30,17
884,4,158
885,25,131
886,163,249
887,219,129
888,16,223
889,240,141
890,97,73
891,16,31
892,197,100
893,87,161
894,122,187
895,246,244
896,81,157
897,37,44
898,95,212
899,228,21
900,65,101
901,129,149
902,151,177
903,213,108
904,149,102
905,105,20
906,93,68
907,2,31
908,1,11
909,39,65
910,43,101
911,119,39
912,74,91
913,124,174
914,195,215
915,147,42
916,159,1
917,53,93
918,216,159
919,105,25
920,124,251
921,217,182
922,10,91
923,16,74
924,11,147
925,21,18
926,50,24
927,163,116
928,6,189
929,55,107
930,10,72
931,73,4
932,211,90
933,176,2
934,248,182
935,39,203
936,10,138
937,58,120
938,254,79
939,54,71
940,5,124
941,18,213
942,162,67
943,190,218
944,110,190
945,122,212
946,185,78
947,229,121
948,52,141
949,5,91
950,31,54
951,0,66
952,13,139
953,203,146
954,40,238
955,83,183
956,24,54
957,70,82
958,93,213
959,212,99
960,82,77
961,6,208
962,201,245
963,209,128
964,126,184
965,76,126
966,178,180
967,194,132
968,244,207
969,113,131
970,61,195
971,157,171
972,245,239
973,245,218
974,7,133
975,122,214
976,142,116
977,62,228
978,215,78
979,189,93
980,149,184
981,38,198
982,227,6
983,138,52
984,193,134
985,26,41
986,30,139
987,148,177
988,199,78
989,227,7
990,78,165
991,17,88
992,49,3
993,210,225
994,190,149
995,18,143
996,156,94
997,210,150
998,117,152
999,85,79
1000,244,42
1001,54,138
1002,243,169
1003,245,50
1004,166,246
1005,157,92
1006,246,172
1007,194,248
1008,6,129
1009,70,66
1010,54,76
1011,56,58
1012,22,173
1013,165,89
1014,253,170
1015,91,147
